x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,letra
0.0,0.0,0.0,-0.0468960702419281,-0.026805758476257324,-0.023348936609608018,-0.0813908576965332,-0.1164136528968811,-0.029339419476372086,-0.08986422419548035,-0.2117488980293274,-0.03526854494927534,-0.09080368280410767,-0.27717065811157227,-0.03538799638269552,-0.06293758749961853,-0.19521552324295044,0.008370517023223556,-0.06338733434677124,-0.24527037143707275,-0.014615449852925622,-0.060263365507125854,-0.18178105354309082,-0.01984863708136686,-0.06032514572143555,-0.17002135515213013,-0.01894083785234102,-0.033955395221710205,-0.19988220930099487,0.010045430824476398,-0.036645352840423584,-0.2343321442604065,-0.013193763591033303,-0.03739899396896362,-0.14982295036315918,-0.010059503636938416,-0.03903251886367798,-0.1655023694038391,0.00024441865164703813,-0.00413590669631958,-0.19634079933166504,0.004082366094309009,-0.007181346416473389,-0.2135288119316101,-0.02296150455592283,-0.010162413120269775,-0.13817721605300903,-0.011940239727181279,-0.010421574115753174,-0.14998739957809448,0.0035842735938160786,0.027366578578948975,-0.191206157207489,-0.004498192839008652,0.019871056079864502,-0.20374774932861328,-0.01724033223806032,0.015116572380065918,-0.14884406328201294,-0.00835657565264114,0.01795220375061035,-0.14724451303482056,0.002631992070320166,A
0.0,0.0,0.0,-0.06406864523887634,-0.01963627338409424,-0.02483115707940442,-0.11181661486625671,-0.10491469502449036,-0.03182670650488717,-0.1276836395263672,-0.20401626825332642,-0.037812525308197564,-0.1370122730731964,-0.27435481548309326,-0.03677610856897218,-0.09096679091453552,-0.194017231464386,-0.0032522181463150446,-0.09816667437553406,-0.25651735067367554,-0.029052670946782655,-0.08538046479225159,-0.17506128549575806,-0.03579517257816178,-0.0809684693813324,-0.1615947186946869,-0.03667517182833535,-0.05496257543563843,-0.20014408230781555,-0.0015097377071811025,-0.05898851156234741,-0.24645763635635376,-0.028429005196755952,-0.051914751529693604,-0.15037405490875244,-0.027659743925994462,-0.05387908220291138,-0.16115322709083557,-0.020867440751260347,-0.020074784755706787,-0.20311149954795837,-0.006256492244517631,-0.02465033531188965,-0.2444753348827362,-0.03650645343071801,-0.02266305685043335,-0.15415522456169128,-0.022767385369604654,-0.022767961025238037,-0.15916919708251953,-0.006299674878334827,0.01470041275024414,-0.20454472303390503,-0.01341587388373,0.006126463413238525,-0.2440967857837677,-0.02757853446013314,0.0031281709671020508,-0.1759890913963318,-0.01458152653134448,0.006109297275543213,-0.1612488329410553,-0.0010527476151196424,A
0.0,0.0,0.0,-0.06183350086212158,-0.011289536952972412,-0.021407286708893025,-0.11158722639083862,-0.09333771467208862,-0.025469831263364995,-0.132613867521286,-0.19457224011421204,-0.030002570783437932,-0.14439132809638977,-0.26723508536815643,-0.02823712963396474,-0.09276598691940308,-0.1842409074306488,0.00999561690008477,-0.10489299893379211,-0.2516147494316101,-0.018094503393115247,-0.09125632047653198,-0.17259109020233154,-0.027572630976976598,-0.08564215898513794,-0.154012531042099,-0.028919738789738858,-0.05745285749435425,-0.1964344084262848,0.009745716976283347,-0.06734374165534973,-0.24678552150726318,-0.0194095383190529,-0.057256728410720825,-0.1493293046951294,-0.02039646271401807,-0.05608600378036499,-0.15446534752845764,-0.0130781057083027,-0.023929685354232788,-0.20195648074150085,0.0019122944653986451,-0.03328561782836914,-0.24900832772254944,-0.03150847282046243,-0.027273118495941162,-0.1540715992450714,-0.018938602020682538,-0.02461966872215271,-0.153030127286911,-0.001235553135813916,0.011030256748199463,-0.20511940121650696,-0.008116187600137437,0.0006813704967498779,-0.24883919954299927,-0.024758166705908025,0.0011932849884033203,-0.17553472518920898,-0.012548198064507687,0.005846261978149414,-0.15595486760139465,0.001663572315408146,A
0.0,0.0,0.0,-0.05637606978416443,0.00048160552978515625,-0.012073179955393698,-0.10712146759033203,-0.06698250770568848,-0.01766318759581509,-0.13442344963550568,-0.13814443349838257,-0.024815839963764574,-0.1552516259253025,-0.19889050722122192,-0.028317657547802355,-0.08659976720809937,-0.19155460596084595,-0.001679564026915159,-0.1255687028169632,-0.17717844247817993,-0.026827647599191096,-0.10530488938093185,-0.10836321115493774,-0.03558733991047802,-0.08710259944200516,-0.0998070240020752,-0.0378452122833437,-0.05808022618293762,-0.2044827938079834,-0.007532203818470862,-0.09676868468523026,-0.1626465916633606,-0.031479499551267054,-0.07282286882400513,-0.08421766757965088,-0.02864541976413193,-0.055481940507888794,-0.09852546453475952,-0.021381055253357317,-0.027282416820526123,-0.2058963179588318,-0.01858362859746876,-0.06358036398887634,-0.16106641292572021,-0.046694836827725794,-0.042884692549705505,-0.08527714014053345,-0.03228473595044079,-0.02678455412387848,-0.10366219282150269,-0.01594504459461632,0.0047498345375061035,-0.19979161024093628,-0.03104405595621529,-0.02927294373512268,-0.1738508939743042,-0.04629792577287617,-0.02088417112827301,-0.11212819814682007,-0.03419997847339573,-0.005162566900253296,-0.11587917804718018,-0.02115487984082165,A
0.0,0.0,0.0,-0.0713479220867157,-0.022060692310333252,-0.02009607237499722,-0.12884750962257385,-0.13431644439697266,-0.021959743841705404,-0.15464471280574799,-0.24897247552871704,-0.025142765983162008,-0.17550906538963318,-0.3271523118019104,-0.021013337566671453,-0.10010460019111633,-0.2410222291946411,0.009196049154581942,-0.1309342384338379,-0.3078089654445648,-0.020823932632026754,-0.11542314291000366,-0.21156662702560425,-0.028485953255710683,-0.10056158900260925,-0.19639402627944946,-0.02838499043804177,-0.060141414403915405,-0.2500489056110382,0.007785666820439019,-0.08808773756027222,-0.28952693939208984,-0.024783485948262296,-0.07713675498962402,-0.17474216222763062,-0.02104608845633038,-0.06288737058639526,-0.18964290618896484,-0.008992576419529996,-0.021529793739318848,-0.2466639280319214,-0.0017976946264184335,-0.048170626163482666,-0.2776626646518707,-0.03717979174774655,-0.04172360897064209,-0.17056572437286377,-0.018710562407193265,-0.025470763444900513,-0.18291747570037842,0.003773934992807426,0.017744243144989014,-0.24225163459777832,-0.013856484933910451,-0.00870463252067566,-0.271992027759552,-0.029767492233929715,-0.01134711503982544,-0.19360196590423584,-0.014500691003320298,0.0037496089935302734,-0.18647265434265137,0.002119740790533342,A
0.0,0.0,0.0,-0.05703127384185791,-0.049148380756378174,-0.036954238625810376,-0.09860175848007202,-0.14358747005462646,-0.054910443338201276,-0.11450856924057007,-0.24496698379516602,-0.06900972089414381,-0.12870150804519653,-0.32221484184265137,-0.07502959630136274,-0.07699424028396606,-0.2538362145423889,-0.024251523973987332,-0.07568061351776123,-0.2959074079990387,-0.053278218569801084,-0.06996327638626099,-0.21006935834884644,-0.05927617064361357,-0.06828784942626953,-0.19807183742523193,-0.05995941868667387,-0.03754526376724243,-0.26065245270729065,-0.017505459102437726,-0.03855806589126587,-0.2814640998840332,-0.04894630199913763,-0.03937244415283203,-0.17771464586257935,-0.04767829886321806,-0.04107290506362915,-0.1907740831375122,-0.041294809045837155,-0.0004038810729980469,-0.2572469413280487,-0.017189172642872563,-0.0010254979133605957,-0.27417418360710144,-0.05246059558038496,-0.007141530513763428,-0.17672491073608398,-0.039939902337835065,-0.009386718273162842,-0.18282800912857056,-0.02478769383077406,0.032740890979766846,-0.2476784884929657,-0.01992740443591856,0.03191983699798584,-0.2568051517009735,-0.03912415689472937,0.02289438247680664,-0.18561041355133057,-0.030525326343820325,0.02082115411758423,-0.17977315187454224,-0.020517596589968434,A
0.0,0.0,0.0,-0.08445441722869873,-0.03051936626434326,-0.045195599981013856,-0.14297544956207275,-0.1908748745918274,-0.05256187725848349,-0.15117818117141724,-0.352017804980278,-0.05406692434138449,-0.14437824487686157,-0.4521722346544266,-0.043652599640552125,-0.10802656412124634,-0.3039674758911133,-0.013311617039505563,-0.08968555927276611,-0.41237005591392517,-0.04976928789204749,-0.08422231674194336,-0.29041552543640137,-0.05360366959160956,-0.09278702735900879,-0.26634541153907776,-0.05004128251260909,-0.053517162799835205,-0.2980673909187317,-0.004603490196529947,-0.033149003982543945,-0.3791068494319916,-0.045010054447118364,-0.03971511125564575,-0.22957396507263184,-0.04321614462918433,-0.0582084059715271,-0.24492549896240234,-0.03144407827443274,-0.002337336540222168,-0.2926265299320221,-0.006059822123859249,0.017717361450195312,-0.3518063724040985,-0.05418962422794493,0.006658434867858887,-0.21248561143875122,-0.03904647190159949,-0.010714113712310791,-0.22279486060142517,-0.01720040846652182,0.051286935806274414,-0.28539609909057617,-0.011051451750461183,0.0646277666091919,-0.34202222526073456,-0.03784894008225592,0.05885881185531616,-0.24129971861839294,-0.025860344954196535,0.047997117042541504,-0.22439303994178772,-0.010602899790171705,A
0.0,0.0,0.0,-0.05223691463470459,-0.012665927410125732,-0.020954579437216125,-0.09479695558547974,-0.09597247838973999,-0.024049450034340225,-0.11093240976333618,-0.18352103233337402,-0.026474379325350128,-0.12178170680999756,-0.24585503339767456,-0.0234666488562425,-0.07441365718841553,-0.19107508659362793,0.0037986211515317336,-0.08640646934509277,-0.2216634750366211,-0.01967367934628328,-0.07490631937980652,-0.15095466375350952,-0.027738051811297737,-0.06748297810554504,-0.1396452784538269,-0.029313486391743027,-0.042216330766677856,-0.20330435037612915,0.004537385100434221,-0.052209168672561646,-0.21012967824935913,-0.01908631468756994,-0.044288188219070435,-0.12850230932235718,-0.018944194862683617,-0.03697282075881958,-0.13573837280273438,-0.012215653756697975,-0.01042860746383667,-0.20094603300094604,-0.001328903339867793,-0.01929590106010437,-0.20099306106567383,-0.02739479611261686,-0.016181975603103638,-0.1261027455329895,-0.016707627425034843,-0.009753316640853882,-0.13430798053741455,-0.002284758348082505,0.021496206521987915,-0.19541162252426147,-0.00956371086283525,0.009616255760192871,-0.19987201690673828,-0.021083124304254852,0.00799703598022461,-0.14387261867523193,-0.011032907614549003,0.01471620798110962,-0.14121347665786743,0.00040701206091853237,A
0.0,0.0,0.0,-0.045802533626556396,-0.04248315095901489,-0.04036776459673774,-0.0710785984992981,-0.15267634391784668,-0.05369888729313743,-0.07128393650054932,-0.2549774646759033,-0.06209010741571319,-0.07877415418624878,-0.32640230655670166,-0.06263876072029007,-0.04199850559234619,-0.2442643642425537,-0.019668488939203144,-0.016094863414764404,-0.2721012234687805,-0.045221341018475414,-0.023121356964111328,-0.20010775327682495,-0.04567917919615638,-0.03562295436859131,-0.19666063785552979,-0.042177041237152935,0.0013217926025390625,-0.23164397478103638,-0.01177299505928886,0.02426278591156006,-0.23897027969360352,-0.04275573155740631,0.005915045738220215,-0.14238125085830688,-0.040228200320996166,-0.008371531963348389,-0.168118417263031,-0.030229238037861705,0.03922414779663086,-0.21087723970413208,-0.011243082758880973,0.0587615966796875,-0.20619237422943115,-0.04663571826080215,0.03670603036880493,-0.12694323062896729,-0.03599920234540832,0.021391212940216064,-0.14651250839233398,-0.020825055603779674,0.07414978742599487,-0.1875821352005005,-0.014120633889831424,0.08975040912628174,-0.18536442518234253,-0.037520424638785244,0.071158766746521,-0.1283854842185974,-0.032904082153834224,0.05545675754547119,-0.13299590349197388,-0.023884943862356067,A
0.0,0.0,0.0,-0.07192164659500122,-0.035737574100494385,-0.05935985508222075,-0.13179969787597656,-0.15719598531723022,-0.08452621760625334,-0.14755743741989136,-0.30079948902130127,-0.10371261748332472,-0.14198023080825806,-0.41461312770843506,-0.11094757827777357,-0.11234438419342041,-0.32438892126083374,-0.024673453595823958,-0.10649740695953369,-0.40246719121932983,-0.06821109267730208,-0.09593063592910767,-0.2870895266532898,-0.07710903796214552,-0.09877413511276245,-0.2658325433731079,-0.07643954369086714,-0.06140929460525513,-0.3289005160331726,-0.011540578741914942,-0.048410236835479736,-0.36766624450683594,-0.06047247263450117,-0.04816305637359619,-0.22211605310440063,-0.060851517197079374,-0.06268048286437988,-0.2517818212509155,-0.04857402208108397,-0.01009279489517212,-0.32456040382385254,-0.010025696892626001,0.001256704330444336,-0.3368198275566101,-0.06530856999415846,-0.005498528480529785,-0.20730853080749512,-0.05270757066864462,-0.01933068037033081,-0.2346460223197937,-0.03104394773799868,0.04147744178771973,-0.31650400161743164,-0.013097969878799631,0.042450547218322754,-0.32587069272994995,-0.0443927935029933,0.03227764368057251,-0.22946947813034058,-0.036122932162470534,0.022478938102722168,-0.23185670375823975,-0.022114749130196287,A
0.0,0.0,0.0,-0.07533788681030273,-0.026614785194396973,-0.010331715773929773,-0.1300538405776024,-0.1267072558403015,-0.012959737647463498,-0.15376418828964233,-0.22919803857803345,-0.019735479112853227,-0.17940853536128998,-0.3002714216709137,-0.020713449772586046,-0.10285963118076324,-0.24109956622123718,0.01228939710171062,-0.1429031789302826,-0.2934040129184723,-0.01957711702226561,-0.12535526603460312,-0.20359766483306885,-0.02912437668084067,-0.10605256259441376,-0.18309950828552246,-0.02911451956271094,-0.0693051815032959,-0.2541821300983429,0.004318128023157897,-0.11050530523061752,-0.2783450782299042,-0.02879238812266749,-0.08882223069667816,-0.16895759105682373,-0.02509172013043326,-0.06741368770599365,-0.18195372819900513,-0.012543148677934823,-0.03293560445308685,-0.25750136375427246,-0.01092642856775683,-0.0708916038274765,-0.2674824297428131,-0.04631408056258124,-0.05196879804134369,-0.16625618934631348,-0.027131629493226228,-0.029297247529029846,-0.17895078659057617,-0.003471554108102737,0.006465926766395569,-0.25698280334472656,-0.027845508735765634,-0.033251211047172546,-0.27950409054756165,-0.042933327462662874,-0.028685852885246277,-0.20198482275009155,-0.025215960424532113,-0.007999762892723083,-0.19495820999145508,-0.006286641899635015,A
0.0,0.0,0.0,-0.04688924551010132,0.022380352020263672,-0.025218411474213553,-0.09802418947219849,-0.03977388143539429,-0.03247908422230239,-0.11411446332931519,-0.12422782182693481,-0.036782874851212455,-0.1182141900062561,-0.1848890781402588,-0.03651471355436797,-0.0884208083152771,-0.15571385622024536,-0.012761400206670714,-0.08434557914733887,-0.18215680122375488,-0.03833524057148452,-0.07383871078491211,-0.11568361520767212,-0.049834272949681235,-0.07569247484207153,-0.09487628936767578,-0.05505061814068313,-0.056372642517089844,-0.17542290687561035,-0.011246786578283263,-0.05531167984008789,-0.18344199657440186,-0.036259087859377814,-0.04867219924926758,-0.10365438461303711,-0.038266248195157004,-0.05188709497451782,-0.09476429224014282,-0.03434795433162208,-0.02329641580581665,-0.17618995904922485,-0.01533834276227708,-0.020247280597686768,-0.1716090440750122,-0.039279936938271476,-0.017188429832458496,-0.09926527738571167,-0.029766743196830703,-0.02234196662902832,-0.09569960832595825,-0.01871093468247409,0.01026231050491333,-0.16949915885925293,-0.022225001021013213,0.010390937328338623,-0.15277546644210815,-0.035369063853011085,0.01051020622253418,-0.09872382879257202,-0.028486522971377326,0.006012916564941406,-0.09566241502761841,-0.02050512575982566,A
